seq,guid,seq,seq,ccnumber,date,sentence
189,8bfd1856-0b1e-4228-9265-c65407b6f37e,189,189,9408998227864320,10/17/1998,Smile body leave tonight suggest do bit white science read fund bill something tax natural discussion oil national.
190,71edd241-ef72-4b14-874d-981991c32435,190,190,2701368915595715,04/05/1986,Article bill open nice soon partner fear certain run turn him return left role black start brother office such allow day buy huge only.
191,4e86258a-7718-4af2-a33b-fa51f4fed5e1,191,191,9094429158096784,07/30/1995,Enough position responsibility alone property ever better court job choice place interest picture stop score long.
192,4b6106e2-f8e4-47e0-afe0-8d2cb455cf4a,192,192,5573148600178564,11/20/1994,Much hit structure same meet space under safe end report man.
193,b60e9946-809b-4428-8a30-15b9012461fd,193,193,3010648276781801,03/01/1974,Home answer benefit argue us mean race.
194,631bfe17-ee52-41b9-96e5-da223b174d5e,194,194,1451333437288387,10/11/2013,Perhaps single eye involve Republican southern cause evidence.
195,454fd363-9cb6-401f-a461-9a05e253dd10,195,195,8996728874327847,09/01/1983,Civil benefit around study buy worry someone there girl artist final great.
196,375a1b38-3e20-4087-b014-1f77d13102a9,196,196,9742105127479909,12/12/2015,Image civil meet source similar account again believe single partner player back catch.
197,ddf62d22-0feb-478f-b89c-86f0b2db9057,197,197,2588195772960395,09/27/1970,Me week green catch commercial require recently data stand station.
198,c1d39ea4-3fd8-4b2a-af45-862955230261,198,198,1582092677490022,06/09/1985,Poor ground skin senior white economic image miss well contain night check take wonder loss according always back her.
199,1ccac92a-1597-4190-b10e-f5dbd7a9885c,199,199,1219140075345770,10/31/1994,Different moment town police staff purpose arrive toward arrive management fly leader return not fall event dark.
200,5e7404c0-6c57-44d3-8273-2e08583eafba,200,200,9282718019444813,09/21/1989,Program pick population financial cultural letter stand develop form.
201,ad0a3f8a-800b-4804-9e25-2a297b7082fb,201,201,2540289514200618,05/03/1995,By fill class player director his share manage play story throughout place both sure.
202,9e2e598d-6cd3-4222-9da6-3c1dccc0545a,202,202,3445657541569944,02/27/2017,Capital threat toward party in language industry feeling fight degree ground middle until affect me hand.
203,e7c8f956-0d32-4a22-97e5-99d841668207,203,203,3629134619352703,11/08/1994,Even military decide reality me building even guess board indeed measure.
204,07d34920-6694-4242-9d8f-3f319238f2fa,204,204,3565433642661610,12/29/1975,Since significant their daughter event through after through.
205,7b644221-a49f-4d7e-8450-5d4082bda14a,205,205,6668414653934377,09/24/1971,Sort article know positive mean goal high minute.
206,92378847-2db5-47bf-bd0a-8d8367507994,206,206,9546577387336110,08/11/1970,However society prove store own gas far early whom relationship PM hand with will quickly conference.
207,baf93185-e0ae-4ef1-8483-1a57736655ea,207,207,4129890668173185,05/25/2013,Hotel firm rich rate great probably cut authority my wrong move his kitchen moment watch generation story realize wear hard audience weight.
208,fc94f0b3-cbc1-4c86-a3c8-9ba724004dd1,208,208,8129922299725496,04/08/2002,Movie cut piece Mr cup himself public game our will remember none say medical.
209,cec76e9c-7053-458d-bee8-cb4e02cf002b,209,209,3306051446685490,09/03/1991,Interest piece future first project probably night what international final will must exist successful commercial player place record project nothing will investment scene.
210,39391b2c-cc7e-45c8-851b-52edb2392bc9,210,210,4415543732668969,10/15/2012,Story up son successful matter democratic television pay share chair up indicate natural serve history rate send prepare.
211,b5444eeb-d5f3-4f2f-8bd1-caa94bcb9935,211,211,4788574663781660,10/15/1976,Figure piece environmental we prepare investment my thus east.
212,c699d9fe-bdae-469e-8a56-a22c534e7787,212,212,7524652257535527,02/01/1973,Certain dark without fly movie realize particular dream often pattern before.
213,57320029-1420-40fc-b366-4dca6279f774,213,213,6485289804446148,01/24/2004,Data professional popular huge focus full officer body good score save become herself necessary.
214,d73cc4be-1c49-472a-93d8-b3afa6ac9d80,214,214,2649152233779010,06/16/1980,Part tend interest follow student mind able on brother fast approach social share measure water reason baby of.
215,b4603d54-62ce-47d4-96cc-7fa7f94f41f1,215,215,7245376941500050,07/14/1975,Together hold fall its point way top of then father game represent song edge black type nation expert.
216,042fb8f2-a800-4469-8adb-567780058a10,216,216,7358528143182478,07/24/1981,Course campaign dark discussion sing third rate business stage assume throw travel of.
217,f447baeb-89c3-4a27-82d0-a2c4c5e7c16a,217,217,6986052694001058,06/06/1976,Court factor he speech series store cold there need hospital report another level store piece.
218,45ad76fe-78eb-4a70-8a66-a322f175e193,218,218,3253841527543724,02/24/2007,Win there research better budget throughout bring project.
219,61f8e6d7-877f-4ee3-8c8e-e9f750692c13,219,219,3364676785350958,05/20/1988,Career blood speech like challenge road middle research exactly deep develop detail natural yeah young benefit goal such stuff dark action shake charge.
220,3a94e409-376d-4b3b-bbc3-aaafd67148ce,220,220,6092215625718096,02/11/2012,Whom detail reality eye question respond music mean skill enter table experience hundred whether set toward event property concern baby or here improve include happen Democrat.
221,ec9d43fe-931e-4d31-a21e-e1349cff42c2,221,221,3566320254708708,06/26/2004,Enjoy tough spring like daughter reason likely marriage themselves.
222,995f4a05-a4d5-4d47-aab5-05947bb3ae5c,222,222,5963908837904587,01/06/2005,Gas use investment new kitchen doctor all cell enjoy draw standard themselves candidate age.
223,ee6086f4-c251-4034-8e2b-8b8529577007,223,223,2304083147530794,02/13/2009,Protect article American box drug hair much poor stage check any protect.
224,6319d9c6-9558-4e95-be08-223a415dbf52,224,224,5097467342950895,01/04/2003,Morning cause or up challenge employee couple make carry whatever one technology catch buy might.
225,94eb3b8a-c479-46bc-8069-27d9ae0d9bb1,225,225,5011122881722266,05/22/1996,Marriage Mrs man management part car financial often anyone decide believe better region notice house hundred account west.
226,06bd3598-37c8-4df4-914a-6dffb4901339,226,226,5932546315607066,12/10/2001,Feel yet finish rather lose would growth mean.
227,f0bb6e9b-b326-4f0d-95cc-84d89c050d11,227,227,6758442034503565,02/20/2014,Month almost we I involve how close plant war speak main.
228,4d832f48-ba2f-4841-a280-90ac6a2563c8,228,228,1591186970827074,06/09/1996,Fire age blue watch option American prepare mission security effect deal on whom Republican spend tonight late page week security.
229,84c6f8d2-d911-4a29-97f6-cf35efcc607f,229,229,8182652015152939,06/29/1992,Modern they current avoid community adult another speak respond travel discussion own expert there approach hope less number century blood sure card understand.
230,906704e5-96b8-4e21-b783-d8b5f523deb0,230,230,2352250040947118,07/03/2002,End myself hospital occur try himself still shake tonight.
231,f4e05128-8ab9-498b-b822-038efcb8bcdd,231,231,7201980459816905,06/09/2002,Me fish parent drug determine position seat friend spend agent describe early push enough.
232,5c0fa074-e2aa-4368-869b-84dfd50c065c,232,232,1668623027369542,12/31/2000,Financial century future message activity soon beautiful allow.
233,8a4ff81a-3199-4721-818e-395ccd60345c,233,233,1180555900003414,04/25/1975,Nature risk operation game watch gas community everything husband power popular democratic sign low cost available after my son too news.
234,61417f7d-8839-40ff-b479-4dc29fdf5b99,234,234,8138427384487787,08/27/1997,Hit interesting world money half role left risk kitchen guess might create others window raise arrive.
235,78b73a2f-71dc-43f6-a7ae-8c061d9a84aa,235,235,6545909450752470,10/22/1981,Next north trip near first letter.
236,45f84c0a-a9c5-46c7-b21d-6b84df09bfa1,236,236,3576609250005326,11/29/1973,Difference them political indeed run society baby people which rock action former.
237,42d87de6-a601-4183-a25f-724de3618248,237,237,6447713781219002,04/20/1976,Series news security of once career actually require test force significant.
238,457672b2-5be1-4ac7-814e-6cf5b0e1de10,238,238,2547642081119853,09/21/1993,Business its American show already real must turn necessary increase country firm detail large pull class father range let task.
239,a31197ca-4c8e-4018-bad2-dcf8d077460a,239,239,3389438085571105,04/18/2011,Pass serious man five send whose beautiful second central no blood service entire picture participant candidate letter whole ground war hit significant effect while base.
240,76fc107b-6091-43e3-a0ad-b2a2ed4babd2,240,240,3436635902614641,11/11/1988,Look theory film significant radio speech everyone bar tell probably region hand.
241,e5a6fc23-344e-4ceb-b16e-8afb337fdddb,241,241,4436894433424783,05/10/2000,And reason green second up finally activity positive together expert human.
242,276a891c-0c45-40f3-b942-20275a9ca432,242,242,8699246529414451,12/16/1982,Soldier PM physical before history represent instead indicate understand strategy as seven material investment medical effort financial better theory man organization protect alone street.
243,75787bef-a1b0-4d14-8b8b-d7479c474d41,243,243,2984123497899575,08/13/1973,Able agreement world beyond if son.
244,b2468b0e-0b6a-416c-bdab-e6124aa7cec5,244,244,1114575093539854,02/24/1983,Father fight more you opportunity among pattern conference.
245,dd9d1ded-9789-4e13-aacc-91bd602401be,245,245,7447676129918288,06/06/1985,Sound raise suggest place ahead peace media.
246,8e60c901-1f7d-4617-9d20-a49197c45724,246,246,9333944101759153,06/01/1972,Modern worry when investment wrong speak eat maintain energy.
247,8805f608-4d8d-4f16-bd49-e22e06020432,247,247,5491519939156462,01/30/1993,Hot natural in from goal front American forward customer type grow across away street.
248,b2401ea6-09ff-4622-8baf-9d581c71f32e,248,248,1242948353753448,03/01/1993,Ball tough site federal cause late yourself.
249,cccbae20-ff5a-463d-9eb1-1bc0cd3c24c5,249,249,1167215033183641,07/16/2004,Artist close trip seem put deal economic consider major level.
250,0fdc8db6-3553-429a-9a6f-c3e4522c5173,250,250,3968731112560288,10/23/2013,Line strategy perhaps benefit down government support national health car book allow at want move question sign keep popular side.
251,fff60a89-56c8-45fe-a62d-c6d179716dbd,251,251,7887235556825109,03/29/2008,Garden event into recognize word environmental tell because fine look project avoid main bring drive stand provide collection executive.
252,77c09835-4940-49e4-b960-680ace1e6c85,252,252,8106007209048460,10/31/2014,Probably born concern consider political it model Congress office.
253,fb69795f-dd43-461f-ad3b-9dc276ced361,253,253,6126230343207857,12/16/1994,Daughter learn company use consider collection hope gas.
254,c698ece4-8792-43b4-8b4d-6fcd546a76ba,254,254,7513208767459506,02/14/2000,Daughter piece several military himself soldier camera thing product next possible both security despite continue tree prevent push.
255,832d8c3a-35c0-405b-a6f1-d6e959dfc268,255,255,8773798865708473,05/27/2008,According history relate quality stage party sit resource here small today should opportunity visit detail sometimes compare charge force two attorney more leader cause.
256,5c8f9e35-4dad-485d-a989-33490d0dbb0f,256,256,4950370625642691,10/25/1996,Do bit deep forget church yard put dream region TV three.
257,c95746bf-61e9-4600-ac18-d348b88ddb75,257,257,6446074962424203,04/25/2015,Environmental focus news American true western choose conference really take site finally.
258,58c7764c-95e8-46fd-8312-0a1f8f90ad98,258,258,5587845265644606,05/25/2013,Account mission certainly listen government also information often decade performance gas soon order sort society everybody help quality perhaps likely hit note party yourself direction source.
259,fae3c4e5-fa80-45e0-a3d1-dfc1ef956c07,259,259,2934813307031106,12/24/1983,Point American girl last big assume look suddenly just about probably body build soon painting tax new research out almost.
260,b27e5c5a-7ed1-480e-b346-8a1024d91862,260,260,8240909781254732,08/13/2013,Dream politics against respond example song Democrat head half guy present clearly better prove will arm.
261,b205beb0-c98d-464e-ba05-7d6d6c8e9bfa,261,261,5661254861075015,04/16/1997,Prepare civil dinner former bill series.
262,6b2b807c-0b5c-4e4b-9bee-5ef18a45b2ce,262,262,6055754383999099,05/15/1996,Paper yourself son discover last grow realize begin foreign physical smile somebody music I past whole represent.
